21
# x y z
-15	0	0
-13.5	0	0
-12	0	0
-10.5	0	0
-9	0	0
-7.5	0	0
-6	0	0
-4.5	0	0
-3	0	0
-1.5	0	0
0	0	0
1.5	0	0
3	0	0
4.5	0	0
6	0	0
7.5	0	0
9	0	0
10.5	0	0
12	0	0
13.5	0	0
15	0	0
171
# a b m n err i ip iperr k r rhoa u valid 
3	4	15	16	1.01579528693339e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.08645949033998e+03	0.00000000000000e+00	5.08297088905165e+01	0.00000000000000e+00	1
4	5	16	17	1.01336035764900e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.08645949033998e+03	0.00000000000000e+00	6.00944752743618e+01	0.00000000000000e+00	1
5	6	17	18	1.01171242111649e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.08645949033998e+03	0.00000000000000e+00	6.85505622674767e+01	0.00000000000000e+00	1
6	7	18	19	1.01107689396575e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.08645949033998e+03	0.00000000000000e+00	7.24839173622719e+01	0.00000000000000e+00	1
7	8	19	20	1.01111380616600e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.08645949033998e+03	0.00000000000000e+00	7.22431581906478e+01	0.00000000000000e+00	1
8	9	20	21	1.01161373622495e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.08645949033998e+03	0.00000000000000e+00	6.91331022720575e+01	0.00000000000000e+00	1
1	2	14	15	1.02343303461739e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.02918575331603e+04	0.00000000000000e+00	4.36042142679225e+01	0.00000000000000e+00	1
2	3	15	16	1.02084135131666e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.02918575331603e+04	0.00000000000000e+00	4.90274264446597e+01	0.00000000000000e+00	1
3	4	16	17	1.01799070380318e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.02918575331603e+04	0.00000000000000e+00	5.67970247465193e+01	0.00000000000000e+00	1
4	5	17	18	1.01598922825069e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.02918575331603e+04	0.00000000000000e+00	6.39075831541925e+01	0.00000000000000e+00	1
5	6	18	19	1.01479634183145e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.02918575331603e+04	0.00000000000000e+00	6.90604190336451e+01	0.00000000000000e+00	1
6	7	19	20	1.01430897576293e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.02918575331603e+04	0.00000000000000e+00	7.14128747642975e+01	0.00000000000000e+00	1
7	8	20	21	1.01442775816843e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.02918575331603e+04	0.00000000000000e+00	7.08248795546882e+01	0.00000000000000e+00	1
1	2	15	16	1.02661561042522e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.28648219164500e+04	0.00000000000000e+00	4.79866896461015e+01	0.00000000000000e+00	1
2	3	16	17	1.02322737007861e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.28648219164500e+04	0.00000000000000e+00	5.49879596442521e+01	0.00000000000000e+00	1
3	4	17	18	1.02113739788669e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.28648219164500e+04	0.00000000000000e+00	6.04258197746543e+01	0.00000000000000e+00	1
4	5	18	19	1.01986630576290e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.28648219164500e+04	0.00000000000000e+00	6.42925820850586e+01	0.00000000000000e+00	1
5	6	19	20	1.01881564462317e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.28648219164500e+04	0.00000000000000e+00	6.78831697902400e+01	0.00000000000000e+00	1
6	7	20	21	1.01828516924902e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.28648219164500e+04	0.00000000000000e+00	6.98528069472192e+01	0.00000000000000e+00	1
1	2	16	17	1.02912134530120e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740931e+04	0.00000000000000e+00	5.39777417002456e+01	0.00000000000000e+00	1
2	3	17	18	1.02684705882718e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740931e+04	0.00000000000000e+00	5.85512843946324e+01	0.00000000000000e+00	1
3	4	18	19	1.02583916905479e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740931e+04	0.00000000000000e+00	6.08355862786169e+01	0.00000000000000e+00	1
4	5	19	20	1.02487558638922e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740931e+04	0.00000000000000e+00	6.31925496082331e+01	0.00000000000000e+00	1
5	6	20	21	1.02370204674675e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740931e+04	0.00000000000000e+00	6.63219008015563e+01	0.00000000000000e+00	1
1	2	17	18	1.03319112078245e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.92265470399687e+04	0.00000000000000e+00	5.75059249484429e+01	0.00000000000000e+00	1
2	3	18	19	1.03234407340188e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.92265470399687e+04	0.00000000000000e+00	5.90122811347811e+01	0.00000000000000e+00	1
3	4	19	20	1.03186663798979e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.92265470399687e+04	0.00000000000000e+00	5.98966231740243e+01	0.00000000000000e+00	1
4	5	20	21	1.03089332135522e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.92265470399687e+04	0.00000000000000e+00	6.17841359515657e+01	0.00000000000000e+00	1
1	2	18	19	1.03948661071211e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.30718564479642e+04	0.00000000000000e+00	5.80024758392820e+01	0.00000000000000e+00	1
2	3	19	20	1.03934833902145e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.30718564479642e+04	0.00000000000000e+00	5.82063559494469e+01	0.00000000000000e+00	1
3	4	20	21	1.03902477925419e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.30718564479642e+04	0.00000000000000e+00	5.86890872992415e+01	0.00000000000000e+00	1
1	2	19	20	1.04747290640126e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.73978295319560e+04	0.00000000000000e+00	5.72874666732362e+01	0.00000000000000e+00	1
2	3	20	21	1.04758413117224e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.73978295319560e+04	0.00000000000000e+00	5.71535159623843e+01	0.00000000000000e+00	1
1	2	20	21	1.05678443807829e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.22327406258318e+04	0.00000000000000e+00	5.63415164479801e+01	0.00000000000000e+00	1
0
